"Worksheet exported from: C:\Users\USD\Documents\Agilent\ICP Expert\My Results\Bolender-Uganda\C. Husks, C. Grounds, Eucalyptus Wood Tests\Eucalyptus 0.1 ppm 9-6-22.esws"
"Instrument name","MY2134CQ01"
"Software version","7.6.0.12121"
"Firmware version","5590"

""
"Label","Rack:Tube","Type","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3"
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","Th 283.730","Th","","0.0942","0.0942","ppm","1945.2887","0.0004","0.4452","8.6515","0.44","1.2358","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Off-Peak Right","30.00000","2.05622592924692","20634.3420944624","-","","","","","","","3","0.0946","0.0938","0.0941","1954.5049","1937.3422","1944.0189","","",""
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","Th 288.505","Th","","0.4987","0.4987","ppm","2957.2307","0.0015","0.3032","8.4637","0.29","16.5524","1","1","1","Ar-A (430.010 nm)","Linear","0.99972","Fitted","30.00000","165.974476119673","5596.60794582316","-","","","","","","","3","0.4999","0.4970","0.4993","2963.5935","2947.6251","2960.4735","","",""
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","Tl 190.794","Tl","","0.0971","0.0971","ppm","273.3660","0.0040","4.1708","11.4762","4.20","3.5365","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","-1.78930672967198","2834.28262854811","-","","","","","","","3","0.0932","0.0967","0.1013","262.4650","272.2913","285.3418","","",""
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","Tl 351.923","Tl","","0.1053","0.1053","ppm","524.1984","0.0035","3.2868","15.5452","2.97","9.0049","1","1","1","Ar-A (430.010 nm)","Linear","0.99979","Fitted","30.00000","51.2448789125843","4489.76638892374","-","","","","","","","3","0.1033","0.1034","0.1093","515.1050","515.3423","542.1479","","",""
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","U 385.957","U","","0.1079","0.1079","ppm","54575.9319","0.0004","0.3905","212.5302","0.39","3.6287","1","1","1","Ar-A (430.010 nm)","Linear","0.99986","Fitted","30.00000","145.921755645611","504280.033672791","-","","","","","","","3","0.1077","0.1077","0.1084","54470.5593","54436.6767","54820.5598","","",""
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","V 292.401","V","","0.1009","0.1009","ppm","4414.6067","0.0008","0.7886","34.6717","0.79","1.9843","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Fitted","30.00000","17.8143006087487","43591.4401434121","-","","","","","","","3","0.1005","0.1003","0.1018","4399.0327","4390.4528","4454.3345","","",""
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","Zn 206.200","Zn","","0.2364","0.2364","ppm","13695.3533","0.0007","0.2811","37.7418","0.28","10.1731","1","1","1","Ar-A (430.010 nm)","Linear","0.99982","Fitted","30.00000","267.238368597994","56797.8170174097","-","","","","","","","3","0.2363","0.2359","0.2372","13685.8109","13663.2985","13736.9505","","",""
"HCl-B1.5hr","1:17","Sample","9/13/2022 11:24:36 AM","Zn 213.857","Zn","","0.2388","0.2388","ppm","29256.7602","0.0006","0.2432","69.8270","0.24","8.8869","1","1","1","Ar-A (430.010 nm)","Linear","0.99988","Fitted","45.00000","549.142891916784","120193.98694179","-","","","","","","","3","0.2389","0.2382","0.2394","29263.0542","29183.9993","29323.2271","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Ag 328.068","Ag","","0.0507","0.0507","ppm","5733.3251","0.0003","0.5071","28.7406","0.50","8.2574","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","66.0930454975037","111878.469767467","-","","","","","","","3","0.0506","0.0504","0.0509","5727.3677","5708.0302","5764.5776","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Al 237.312","Al","","0.1181","0.1181","ppm","276.0368","0.0043","3.6416","8.8743","3.21","8.0657","1","1","1","Ar-A (430.010 nm)","Linear","0.99977","Off-Peak Left+Right","30.00000","32.3408806374236","2063.45861367385","-","","","","","","","3","0.1210","0.1201","0.1132","282.0686","280.1948","265.8469","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Al 396.152","Al","","0.1266","0.1266","ppm","6599.2327","0.0001","0.0731","4.4976","0.07","1.9295","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","443.490765180946","48612.074789844","-","","","","","","","3","0.1266","0.1267","0.1266","6597.3087","6604.3723","6596.0172","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Ar 430.010","Ar-A","","0.9515","0.9515","Ratio","1910553.3339","0.0026","0.2690","5139.3812","0.27","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.9544","0.9506","0.9495","1916347.2465","1908768.2098","1906544.5453","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Ar 430.010","Ar-R","","0.8872","0.8872","Ratio","156324.1412","0.0079","0.8951","1399.2918","0.90","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.8832","0.8820","0.8963","155621.0769","155415.7952","157935.5515","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","As 188.980","As","","0.2757","0.2757","ppm","885.0437","0.0023","0.8358","7.3385","0.83","10.3988","1","1","1","Ar-A (430.010 nm)","Linear","0.99994","Fitted","30.00000","7.05593053748058","3184.66532531842","-","","","","","","","3","0.2732","0.2761","0.2778","877.1679","886.2738","891.6895","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Ba 455.403","Ba","","0.1160","0.1160","ppm","56196.8907","0.0015","1.2626","704.8834","1.25","1.4754","1","1","1","Ar-R (430.010 nm)","Linear","0.99998","Fitted","30.00000","367.587208793994","481406.660252784","-","","","","","","","3","0.1165","0.1171","0.1143","56443.3064","56745.4865","55401.8792","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Be 234.861","Be","","0.0975","0.0975","ppm","15208.5889","0.0008","0.8543","129.8889","0.85","2.3735","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","5.32732070022664","155860.020074761","-","","","","","","","3","0.0978","0.0982","0.0966","15243.0040","15317.8046","15064.9581","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Be 313.042","Be","","0.0988","0.0988","ppm","74331.3967","0.0010","0.9945","738.6593","0.99","3.9405","1","1","1","Ar-R (430.010 nm)","Linear","0.99997","Fitted","30.00000","56.8433390978354","752080.569961663","-","","","","","","","3","0.0991","0.0995","0.0977","74567.9728","74922.7856","73503.4317","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Ca 317.933","Ca","o","63.9670","63.9670","ppm","521586.5146","0.4395","0.6871","3579.9331","0.69","12.0065","1","1","1","Ar-R (430.010 nm)","Linear","0.99998","Fitted","30.00000","589.311962145189","8144.78171317045","-","","","","","","","3","64.0573","64.3544","63.4893","522321.8626","524741.6759","517696.0053","o","o","o"
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Ca 396.847","Ca","","####","####","ppm","####","-","-","-","N/A","14.7783","1","1","1","Ar-R (430.010 nm)","Linear","0.99988","Fitted","50.00000","61819.22008648","888549.244556845","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Cd 214.439","Cd","","0.0955","0.0955","ppm","20409.7626","0.0004","0.3728","76.0485","0.37","2.7807","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","9.07875099860166","213521.901366677","-","","","","","","","3","0.0953","0.0954","0.0959","20350.4484","20383.3417","20495.4977","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Co 238.892","Co","","0.0973","0.0973","ppm","69250.9239","0.0007","0.7081","489.8673","0.71","2.0552","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Off-Peak Left","30.00000","73.7741280055665","710888.784993638","-","","","","","","","3","0.0970","0.0969","0.0981","68996.9119","68940.2333","69815.6267","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Cr 267.716","Cr","","0.0951","0.0951","ppm","10713.7331","0.0006","0.6053","64.5012","0.60","3.2974","1","1","1","Ar-A (430.010 nm)","Linear","0.99999","Fitted","30.00000","57.3751582899315","112059.416524854","-","","","","","","","3","0.0948","0.0947","0.0958","10679.4212","10673.6403","10788.1379","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Cu 327.395","Cu","","0.1126","0.1126","ppm","7579.8715","0.0008","0.6916","49.7795","0.66","1.8003","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","382.627725326296","63902.3421554299","-","","","","","","","3","0.1117","0.1132","0.1130","7522.9468","7615.2387","7601.4291","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Fe 238.204","Fe","","9.9348","9.9348","ppm","1057962.7727","0.0571","0.5746","6071.0038","0.57","4.0044","1","1","1","Ar-A (430.010 nm)","Linear","0.99987","Fitted","30.00000","1403.08185184302","106349.592929208","-","","","","","","","3","9.8889","9.9167","9.9987","1053087.7986","1056037.5706","1064762.9491","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","K 766.491","K-A","o","114.4731","114.4731","ppm","6022743.0438","0.2128","0.1859","11208.7576","0.19","11.4381","1","1","1","Ar-A (430.010 nm)","Linear","0.99942","Fitted","30.00000","-5466.09315916074","52660.4780144826","-","","","","","","","3","114.2285","114.5750","114.6159","6009860.0723","6028108.4106","6030260.6484","o","o","o"
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","K 766.491","K-R","o","131.6349","131.6349","ppm","6479544.9583","1.2620","0.9587","62130.7236","0.96","16.4446","1","1","1","Ar-R (430.010 nm)","Linear","0.99949","Fitted","30.00000","-1020.17802462089","49231.373150831","-","","","","","","","3","132.3378","132.3889","130.1779","6514151.3794","6516666.2233","6407817.2723","o","o","o"
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Mg 279.553","Mg","","23.4993","23.4993","ppm","8096880.8983","0.2157","0.9179","74265.1483","0.92","9.2445","1","1","1","Ar-R (430.010 nm)","Linear","0.99848","Fitted","30.00000","6226.32978170407","344293.296602262","-","","","","","","","3","23.6117","23.6356","23.2506","8135591.4654","8143793.4897","8011257.7398","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Mg 279.800","Mg","","24.7199","24.7199","ppm","33154.6726","0.2624","1.0614","351.6034","1.06","1.8253","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","28.110264967583","1340.0744619742","-","","","","","","","3","24.7945","24.9370","24.4284","33254.6111","33445.4880","32763.9186","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Mg 285.213","Mg","","25.1465","25.1465","ppm","355955.0415","0.2706","1.0760","3827.3806","1.08","2.5512","1","1","1","Ar-R (430.010 nm)","Linear","0.99993","Fitted","30.00000","245.567492490934","14145.4693379851","-","","","","","","","3","25.2604","25.3416","24.8376","357565.3509","358714.1568","351585.6169","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Mn 257.610","Mn","","0.1011","0.1011","ppm","59380.8381","0.0006","0.5669","335.7278","0.57","2.8434","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","161.49858070146","585716.478571593","-","","","","","","","3","0.1005","0.1012","0.1017","59032.5057","59407.6556","59702.3528","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Mo 202.032","Mo","","0.0621","0.0621","ppm","2300.8565","0.0005","0.7506","16.9622","0.74","0.4910","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Fitted","30.00000","41.027945501256","36376.8119187596","-","","","","","","","3","0.0618","0.0619","0.0627","2289.7939","2292.3903","2320.3853","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Na 588.995","Na","","####","####","ppm","####","-","-","-","N/A","5.3977","1","1","1","Ar-R (430.010 nm)","Linear","0.99989","Off-Peak Right","30.00000","164114.06318313","389692.653422695","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Na 589.592","Na","","####","####","ppm","####","-","-","-","N/A","12.2504","1","1","1","Ar-R (430.010 nm)","Linear","0.99949","Off-Peak Left","30.00000","15904.1024281065","195710.854165277","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Ni 231.604","Ni","","0.0962","0.0962","ppm","4305.1919","0.0007","0.7140","30.1494","0.70","4.4944","1","1","1","Ar-A (430.010 nm)","Linear","0.99995","Fitted","30.00000","82.785985173407","43875.7449750172","-","","","","","","","3","0.0956","0.0962","0.0970","4276.9781","4301.6361","4336.9615","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Pb 220.353","Pb","","0.0801","0.0801","ppm","801.2095","0.0014","1.7272","13.5562","1.69","6.1363","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","16.3342383072455","9798.68522819949","-","","","","","","","3","0.0811","0.0785","0.0807","810.5865","785.6663","807.3758","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Sb 206.834","Sb","","0.0886","0.0886","ppm","292.4733","0.0027","3.0413","8.4676","2.90","2.3350","1","1","1","Ar-A (430.010 nm)","Linear","0.99999","Fitted","30.00000","14.0587868306795","3140.61756139067","-","","","","","","","3","0.0910","0.0893","0.0857","299.7857","294.4381","283.1961","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Se 196.026","Se","","0.0944","0.0944","ppm","222.9010","0.0017","1.8115","3.9117","1.75","5.5725","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","6.95687377974218","2287.97948831422","-","","","","","","","3","0.0924","0.0954","0.0953","218.3882","225.3245","224.9902","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Th 283.730","Th","","0.0916","0.0916","ppm","1892.1542","0.0007","0.7165","13.5422","0.72","1.2358","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Off-Peak Right","30.00000","2.05622592924692","20634.3420944624","-","","","","","","","3","0.0911","0.0914","0.0923","1881.0417","1888.1828","1907.2381","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Th 288.505","Th","","0.4271","0.4271","ppm","2556.4958","0.0032","0.7419","17.7343","0.69","16.5524","1","1","1","Ar-A (430.010 nm)","Linear","0.99972","Fitted","30.00000","165.974476119673","5596.60794582316","-","","","","","","","3","0.4306","0.4243","0.4265","2575.7105","2540.7564","2553.0206","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Tl 190.794","Tl","","0.0933","0.0933","ppm","262.6426","0.0029","3.1440","8.3138","3.17","3.5365","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","-1.78930672967198","2834.28262854811","-","","","","","","","3","0.0924","0.0909","0.0966","260.2285","255.8031","271.8963","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Tl 351.923","Tl","","0.1104","0.1104","ppm","546.7261","0.0049","4.4468","22.0333","4.03","9.0049","1","1","1","Ar-A (430.010 nm)","Linear","0.99979","Fitted","30.00000","51.2448789125843","4489.76638892374","-","","","","","","","3","0.1068","0.1159","0.1084","530.5885","571.8287","537.7611","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","U 385.957","U","","0.1045","0.1045","ppm","52836.3966","0.0007","0.6582","346.7933","0.66","3.6287","1","1","1","Ar-A (430.010 nm)","Linear","0.99986","Fitted","30.00000","145.921755645611","504280.033672791","-","","","","","","","3","0.1038","0.1044","0.1052","52505.4007","52806.7102","53197.0788","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","V 292.401","V","","0.0968","0.0968","ppm","4236.2186","0.0008","0.8758","36.9436","0.87","1.9843","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Fitted","30.00000","17.8143006087487","43591.4401434121","-","","","","","","","3","0.0960","0.0966","0.0977","4204.1440","4227.8992","4276.6125","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Zn 206.200","Zn","","0.2175","0.2175","ppm","12618.0849","0.0006","0.2772","34.2371","0.27","10.1731","1","1","1","Ar-A (430.010 nm)","Linear","0.99982","Fitted","30.00000","267.238368597994","56797.8170174097","-","","","","","","","3","0.2168","0.2175","0.2180","12583.0341","12619.7749","12651.4456","","",""
"HCl-C1.5hr","1:18","Sample","9/13/2022 11:29:01 AM","Zn 213.857","Zn","","0.2200","0.2200","ppm","26992.7047","0.0011","0.5223","138.1191","0.51","8.8869","1","1","1","Ar-A (430.010 nm)","Linear","0.99988","Fitted","45.00000","549.142891916784","120193.98694179","-","","","","","","","3","0.2189","0.2198","0.2212","26865.4771","26973.0314","27139.6055","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Ag 328.068","Ag","","0.0494","0.0494","ppm","5587.5550","0.0001","0.1913","10.5653","0.19","8.2574","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","66.0930454975037","111878.469767467","-","","","","","","","3","0.0493","0.0495","0.0493","5585.1858","5599.1038","5578.3755","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Al 237.312","Al","","0.1240","0.1240","ppm","288.2457","0.0053","4.3133","11.0379","3.83","8.0657","1","1","1","Ar-A (430.010 nm)","Linear","0.99977","Off-Peak Left+Right","30.00000","32.3408806374236","2063.45861367385","-","","","","","","","3","0.1217","0.1202","0.1301","283.5510","280.3312","300.8548","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Al 396.152","Al","","0.1316","0.1316","ppm","6839.3466","0.0007","0.5271","33.7100","0.49","1.9295","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","443.490765180946","48612.074789844","-","","","","","","","3","0.1308","0.1319","0.1321","6800.7291","6854.4272","6862.8836","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Ar 430.010","Ar-A","","0.9453","0.9453","Ratio","1898178.4518","0.0019","0.2024","3841.8244","0.20","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.9475","0.9443","0.9442","1902613.6729","1896039.7408","1895881.9418","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Ar 430.010","Ar-R","","0.8855","0.8855","Ratio","156023.8521","0.0057","0.6472","1009.8563","0.65","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.8792","0.8868","0.8904","154915.9649","156262.7575","156892.8340","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","As 188.980","As","","0.0974","0.0974","ppm","317.2184","0.0008","0.7902","2.4508","0.77","10.3988","1","1","1","Ar-A (430.010 nm)","Linear","0.99994","Fitted","30.00000","7.05593053748058","3184.66532531842","-","","","","","","","3","0.0970","0.0983","0.0969","315.9859","320.0409","315.6285","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Ba 455.403","Ba","","0.1228","0.1228","ppm","59464.2012","0.0010","0.8513","503.0899","0.85","1.4754","1","1","1","Ar-R (430.010 nm)","Linear","0.99998","Fitted","30.00000","367.587208793994","481406.660252784","-","","","","","","","3","0.1239","0.1225","0.1219","60022.5301","59323.9653","59046.1083","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Be 234.861","Be","","0.0958","0.0958","ppm","14935.0165","0.0005","0.4836","72.1984","0.48","2.3735","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","5.32732070022664","155860.020074761","-","","","","","","","3","0.0963","0.0956","0.0954","15016.1781","14910.9345","14877.9369","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Be 313.042","Be","","0.0970","0.0970","ppm","72991.0631","0.0007","0.6988","509.6661","0.70","3.9405","1","1","1","Ar-R (430.010 nm)","Linear","0.99997","Fitted","30.00000","56.8433390978354","752080.569961663","-","","","","","","","3","0.0977","0.0968","0.0964","73561.3933","72831.6041","72580.1918","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Ca 317.933","Ca","o","66.3553","66.3553","ppm","541038.6738","0.2632","0.3966","2143.3758","0.40","12.0065","1","1","1","Ar-R (430.010 nm)","Linear","0.99998","Fitted","30.00000","589.311962145189","8144.78171317045","-","","","","","","","3","66.6445","66.2916","66.1298","543393.8295","540519.8759","539202.3160","o","o","o"
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Ca 396.847","Ca","","####","####","ppm","####","-","-","-","N/A","14.7783","1","1","1","Ar-R (430.010 nm)","Linear","0.99988","Fitted","50.00000","61819.22008648","888549.244556845","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Cd 214.439","Cd","","0.0928","0.0928","ppm","19832.7108","0.0002","0.2050","40.6345","0.20","2.7807","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","9.07875099860166","213521.901366677","-","","","","","","","3","0.0926","0.0930","0.0929","19786.1730","19861.1599","19850.7997","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Co 238.892","Co","","0.0998","0.0998","ppm","71015.3865","0.0003","0.2833","200.9471","0.28","2.0552","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Off-Peak Left","30.00000","73.7741280055665","710888.784993638","-","","","","","","","3","0.0999","0.1000","0.0995","71061.0093","71189.5996","70795.5506","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Cr 267.716","Cr","","0.0940","0.0940","ppm","10592.4055","0.0002","0.1884","19.8446","0.19","3.2974","1","1","1","Ar-A (430.010 nm)","Linear","0.99999","Fitted","30.00000","57.3751582899315","112059.416524854","-","","","","","","","3","0.0938","0.0940","0.0942","10571.1968","10595.4966","10610.5232","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Cu 327.395","Cu","","0.1182","0.1182","ppm","7935.4292","0.0002","0.1389","10.4877","0.13","1.8003","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","382.627725326296","63902.3421554299","-","","","","","","","3","0.1180","0.1183","0.1182","7923.7486","7944.0377","7938.5014","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Fe 238.204","Fe","","10.1813","10.1813","ppm","1084177.7494","0.0324","0.3185","3448.9453","0.32","4.0044","1","1","1","Ar-A (430.010 nm)","Linear","0.99987","Fitted","30.00000","1403.08185184302","106349.592929208","-","","","","","","","3","10.1442","10.2046","10.1950","1080239.3072","1086658.5649","1085635.3761","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","K 766.491","K-A","","27.8525","27.8525","ppm","1461261.9142","0.0383","0.1376","2018.8317","0.14","11.4381","1","1","1","Ar-A (430.010 nm)","Linear","0.99942","Fitted","30.00000","-5466.09315916074","52660.4780144826","-","","","","","","","3","27.8597","27.8868","27.8111","1461638.1450","1463066.1640","1459081.4335","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","K 766.491","K-R","","31.8443","31.8443","ppm","1566720.2181","0.2867","0.9004","14116.4212","0.90","16.4446","1","1","1","Ar-R (430.010 nm)","Linear","0.99949","Fitted","30.00000","-1020.17802462089","49231.373150831","-","","","","","","","3","32.1515","31.7977","31.5838","1581844.7441","1564421.9729","1553893.9373","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Mg 279.553","Mg","","24.5677","24.5677","ppm","8464733.1054","0.0751","0.3057","25856.9841","0.31","9.2445","1","1","1","Ar-R (430.010 nm)","Linear","0.99848","Fitted","30.00000","6226.32978170407","344293.296602262","-","","","","","","","3","24.4852","24.6322","24.5858","8436333.3284","8486912.5383","8470953.4494","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Mg 279.800","Mg","","26.0445","26.0445","ppm","34929.6613","0.1676","0.6437","224.6475","0.64","1.8253","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","28.110264967583","1340.0744619742","-","","","","","","","3","26.2348","25.9798","25.9188","35184.7297","34843.0122","34761.2420","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Mg 285.213","Mg","","26.4367","26.4367","ppm","374205.5339","0.1945","0.7355","2750.6117","0.74","2.5512","1","1","1","Ar-R (430.010 nm)","Linear","0.99993","Fitted","30.00000","245.567492490934","14145.4693379851","-","","","","","","","3","26.6482","26.3964","26.2656","377196.6578","373635.0386","371784.9054","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Mn 257.610","Mn","","0.1031","0.1031","ppm","60560.6643","0.0002","0.2208","133.3735","0.22","2.8434","1","1","1","Ar-A (430.010 nm)","Linear","0.99998","Fitted","30.00000","161.49858070146","585716.478571593","-","","","","","","","3","0.1029","0.1033","0.1032","60406.6711","60639.4066","60635.9153","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Mo 202.032","Mo","","0.0611","0.0611","ppm","2264.6594","0.0001","0.1167","2.5944","0.11","0.4910","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Fitted","30.00000","41.027945501256","36376.8119187596","-","","","","","","","3","0.0611","0.0611","0.0612","2263.2252","2263.0988","2267.6542","","",""
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Na 588.995","Na","","####","####","ppm","####","-","-","-","N/A","5.3977","1","1","1","Ar-R (430.010 nm)","Linear","0.99989","Off-Peak Right","30.00000","164114.06318313","389692.653422695","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Na 589.592","Na","","####","####","ppm","####","-","-","-","N/A","12.2504","1","1","1","Ar-R (430.010 nm)","Linear","0.99949","Off-Peak Left","30.00000","15904.1024281065","195710.854165277","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"HCl-A2hr","1:19","Sample","9/13/2022 11:33:30 AM","Ni 231.604","Ni","","0.0939","0.0939","ppm","4204.6838","0.0002","0.1630","6.7173","0.16","4.4944","1","1","1","Ar-A (430.010 nm)","Linear","0.99995","Fitted","30.00000","82.785985173407","43875.7449750172","-","","","","","","","3","0.0941","0.0938","0.0940","4210.3824","4197.2775","4206.3915","","",""
